journey_id,journey_date,train_number,train_type,priority_tier,station_code,station_sequence,distance_from_origin,distance_remaining,scheduled_arrival,scheduled_departure,actual_arrival,actual_departure,current_delay_min,section_occupancy_ratio,headway_km,weather_fog_index,is_junction_ahead,hour_of_day,day_of_week,month,is_weekend,observation_timestamp,target_remaining_time_to_destination,target_remaining_time_to_station,next_station_code,next_station_dist_km
JRN-20250131-14218-01349,2025-01-31,14218,Express,4,ETW,7,297.0,143.3,01:35,01:35,05:34,05:34,238.01,0.21,9.68,0.89,1,5,4,1,0,2025-02-01T05:34:00.694795,251.0,67.0,PHD,58.0
JRN-20250131-14218-01349,2025-01-31,14218,Express,4,PHD,8,355.0,85.3,02:18,02:18,06:41,06:41,263.01,0.78,9.87,0.89,0,6,4,1,0,2025-02-01T06:41:00.694795,184.0,48.0,RURA,41.0
JRN-20250131-14218-01349,2025-01-31,14218,Express,4,RURA,9,396.0,44.3,02:49,02:49,07:29,07:29,280.01,0.41,19.64,0.89,0,7,4,1,0,2025-02-01T07:29:00.694795,136.0,136.0,CNB,44.30000000000001
JRN-20250131-14218-01349,2025-01-31,14218,Express,4,CNB,10,440.3,0.0,03:20,--:--,09:45,--:--,385.01,1.18,1.38,0.89,1,9,4,1,0,2025-02-01T09:45:00.694795,0.0,0.0,CNB,0.0
JRN-20250131-12876-01350,2025-01-31,12876,Superfast,3,NDLS,1,0.0,440.3,--:--,07:30,--:--,07:30,0.88,0.2,25.0,0.0,1,7,4,1,0,2025-01-31T07:30:52.769839,504.0,57.0,GZB,25.6
JRN-20250131-12876-01350,2025-01-31,12876,Superfast,3,GZB,2,25.6,414.7,07:56,07:56,08:27,08:27,31.88,0.38,1.85,0.0,1,8,4,1,0,2025-01-31T08:27:52.769839,447.0,114.0,ALJN,100.4
JRN-20250131-12876-01350,2025-01-31,12876,Superfast,3,ALJN,3,126.0,314.3,09:15,09:15,10:21,10:21,63.88,0.78,7.52,0.0,1,10,4,1,0,2025-01-31T10:21:52.769839,333.0,85.0,TDL,78.19999999999999
JRN-20250131-12876-01350,2025-01-31,12876,Superfast,3,TDL,4,204.2,236.1,10:18,10:18,11:46,11:46,88.88,0.66,6.3,0.0,1,11,4,1,0,2025-01-31T11:46:52.769839,248.0,92.0,ETW,92.80000000000001
JRN-20250131-12876-01350,2025-01-31,12876,Superfast,3,ETW,5,297.0,143.3,11:32,11:32,13:18,13:18,106.88,0.55,4.55,0.0,1,13,4,1,0,2025-01-31T13:18:52.769839,156.0,156.0,CNB,143.3
JRN-20250131-12876-01350,2025-01-31,12876,Superfast,3,CNB,6,440.3,0.0,13:13,--:--,15:54,--:--,161.88,0.78,1.77,0.0,1,15,4,1,0,2025-01-31T15:54:52.769839,0.0,0.0,CNB,0.0
JRN-20250131-12398-01351,2025-01-31,12398,Superfast,3,NDLS,1,0.0,440.3,--:--,12:50,--:--,12:50,0.0,0.2,25.0,0.0,1,12,4,1,0,2025-01-31T12:50:00,412.0,156.0,ALJN,126.0
JRN-20250131-12398-01351,2025-01-31,12398,Superfast,3,ALJN,2,126.0,314.3,14:27,14:27,15:26,15:26,59.0,0.83,1.61,0.0,1,15,4,1,0,2025-01-31T15:26:00,256.0,256.0,CNB,314.3
JRN-20250131-12398-01351,2025-01-31,12398,Superfast,3,CNB,3,440.3,0.0,18:09,--:--,19:42,--:--,93.0,0.51,3.59,0.0,1,19,4,1,0,2025-01-31T19:42:00,0.0,0.0,CNB,0.0
JRN-20250131-12461-01352,2025-01-31,12461,Superfast,3,NDLS,1,0.0,440.3,--:--,21:15,--:--,21:28,13.95,0.2,25.0,0.0,1,21,4,1,0,2025-01-31T21:28:56.763866,514.0,47.0,GZB,25.6
JRN-20250131-12461-01352,2025-01-31,12461,Superfast,3,GZB,2,25.6,414.7,21:41,21:41,22:15,22:15,34.95,0.52,3.62,0.0,1,22,4,1,0,2025-01-31T22:15:56.763866,467.0,133.0,ALJN,100.4
JRN-20250131-12461-01352,2025-01-31,12461,Superfast,3,ALJN,3,126.0,314.3,23:00,23:00,00:28,00:28,87.95,1.11,4.48,0.0,1,0,4,1,0,2025-02-01T00:28:56.763866,334.0,90.0,TDL,78.19999999999999
JRN-20250131-12461-01352,2025-01-31,12461,Superfast,3,TDL,4,204.2,236.1,00:03,00:03,01:58,01:58,114.95,0.56,3.74,0.0,1,1,4,1,0,2025-02-01T01:58:56.763866,244.0,244.0,CNB,236.10000000000002
JRN-20250131-12461-01352,2025-01-31,12461,Superfast,3,CNB,5,440.3,0.0,02:50,--:--,06:02,--:--,192.95,0.92,3.1,0.0,1,6,4,1,0,2025-02-01T06:02:56.763866,0.0,0.0,CNB,0.0
JRN-20250131-54308-01353,2025-01-31,54308,Passenger,5,NDLS,1,0.0,126.0,--:--,05:45,--:--,05:45,0.99,0.2,25.0,0.0,1,5,4,1,0,2025-01-31T05:45:59.218648,192.0,29.0,GZB,25.6
JRN-20250131-54308-01353,2025-01-31,54308,Passenger,5,GZB,2,25.6,100.4,06:11,06:11,06:14,06:14,3.99,0.1,8.69,0.0,1,6,4,1,0,2025-01-31T06:14:59.218648,163.0,163.0,ALJN,100.4
JRN-20250131-54308-01353,2025-01-31,54308,Passenger,5,ALJN,3,126.0,0.0,07:22,--:--,08:57,--:--,95.99,0.77,1.43,0.0,1,8,4,1,0,2025-01-31T08:57:59.218648,0.0,0.0,ALJN,0.0
JRN-20250131-64582-01354,2025-01-31,64582,MEMU,5,TDL,1,0.0,236.1,--:--,06:15,--:--,06:19,4.1,0.2,25.0,0.0,1,6,4,1,0,2025-01-31T06:19:06.248942,295.0,38.0,SKB,39.8
JRN-20250131-64582-01354,2025-01-31,64582,MEMU,5,SKB,2,39.8,196.3,06:45,06:45,06:57,06:57,12.1,0.54,3.99,0.0,0,6,4,1,0,2025-01-31T06:57:06.248942,257.0,89.0,ETW,53.0
JRN-20250131-64582-01354,2025-01-31,64582,MEMU,5,ETW,3,92.8,143.3,07:30,07:30,08:26,08:26,54.1,0.79,12.59,0.0,1,8,4,1,0,2025-01-31T08:26:06.248942,168.0,53.0,PHD,58.000000000000014
JRN-20250131-64582-01354,2025-01-31,64582,MEMU,5,PHD,4,150.8,85.3,08:13,08:13,09:19,09:19,66.1,0.61,4.33,0.0,0,9,4,1,0,2025-01-31T09:19:06.248942,115.0,31.0,RURA,41.0
JRN-20250131-64582-01354,2025-01-31,64582,MEMU,5,RURA,5,191.8,44.3,08:44,08:44,09:50,09:50,66.1,0.38,5.14,0.0,0,9,4,1,0,2025-01-31T09:50:06.248942,84.0,84.0,CNB,44.29999999999998
JRN-20250131-64582-01354,2025-01-31,64582,MEMU,5,CNB,6,236.1,0.0,09:15,--:--,11:14,--:--,119.1,0.99,10.66,0.0,1,11,4,1,0,2025-01-31T11:14:06.248942,0.0,0.0,CNB,0.0
JRN-20250131-64102-01355,2025-01-31,64102,Suburban,5,NDLS,1,0.0,25.6,--:--,08:00,--:--,08:02,2.26,0.2,25.0,0.56,1,8,4,1,0,2025-01-31T08:02:15.639396,37.0,37.0,GZB,25.6
JRN-20250131-64102-01355,2025-01-31,64102,Suburban,5,GZB,2,25.6,0.0,08:18,--:--,08:39,--:--,21.26,0.35,5.9,0.56,1,8,4,1,0,2025-01-31T08:39:15.639396,0.0,0.0,GZB,0.0
JRN-20250131-22436-01356,2025-01-31,22436,Vande Bharat,1,NDLS,1,0.0,440.3,--:--,06:00,--:--,06:02,2.81,0.2,25.0,0.52,1,6,4,1,0,2025-01-31T06:02:48.784014,397.0,397.0,CNB,440.3
JRN-20250131-22436-01356,2025-01-31,22436,Vande Bharat,1,CNB,2,440.3,0.0,10:24,--:--,12:39,--:--,135.81,1.04,17.95,0.52,1,12,4,1,0,2025-01-31T12:39:48.784014,0.0,0.0,CNB,0.0
JRN-20250131-12302-01357,2025-01-31,12302,Rajdhani,1,NDLS,1,0.0,440.3,--:--,16:50,--:--,16:50,0.0,0.2,25.0,0.0,1,16,4,1,0,2025-01-31T16:50:00,285.0,285.0,CNB,440.3
JRN-20250131-12302-01357,2025-01-31,12302,Rajdhani,1,CNB,2,440.3,0.0,21:14,--:--,21:35,--:--,21.0,0.65,3.8,0.0,1,21,4,1,0,2025-01-31T21:35:00,0.0,0.0,CNB,0.0
JRN-20250131-12004-01358,2025-01-31,12004,Shatabdi,2,NDLS,1,0.0,440.3,--:--,06:10,--:--,06:22,12.12,0.2,25.0,0.0,1,6,4,1,0,2025-01-31T06:22:07.216312,336.0,29.0,GZB,25.6
JRN-20250131-12004-01358,2025-01-31,12004,Shatabdi,2,GZB,2,25.6,414.7,06:30,06:30,06:51,06:51,20.12,0.48,5.19,0.0,1,6,4,1,0,2025-01-31T06:51:07.216312,307.0,68.0,ALJN,100.4
JRN-20250131-12004-01358,2025-01-31,12004,Shatabdi,2,ALJN,3,126.0,314.3,07:35,07:35,07:59,07:59,23.12,0.43,5.37,0.0,1,7,4,1,0,2025-01-31T07:59:07.216312,239.0,52.0,TDL,78.19999999999999
JRN-20250131-12004-01358,2025-01-31,12004,Shatabdi,2,TDL,4,204.2,236.1,08:27,08:27,08:51,08:51,22.12,0.37,8.65,0.0,1,8,4,1,0,2025-01-31T08:51:07.216312,187.0,90.0,ETW,92.80000000000001
JRN-20250131-12004-01358,2025-01-31,12004,Shatabdi,2,ETW,5,297.0,143.3,09:28,09:28,10:21,10:21,53.12,1.06,30.0,0.0,1,10,4,1,0,2025-01-31T10:21:07.216312,97.0,47.0,PHD,58.0
JRN-20250131-12004-01358,2025-01-31,12004,Shatabdi,2,PHD,6,355.0,85.3,10:05,10:05,11:08,11:08,63.12,1.17,17.82,0.0,0,11,4,1,0,2025-01-31T11:08:07.216312,50.0,50.0,CNB,85.30000000000001
JRN-20250131-12004-01358,2025-01-31,12004,Shatabdi,2,CNB,7,440.3,0.0,10:56,--:--,11:58,--:--,62.12,0.41,9.82,0.0,1,11,4,1,0,2025-01-31T11:58:07.216312,0.0,0.0,CNB,0.0
JRN-20250131-12566-01359,2025-01-31,12566,Superfast,3,NDLS,1,0.0,440.3,--:--,13:00,--:--,13:02,2.36,0.2,25.0,0.0,1,13,4,1,0,2025-01-31T13:02:21.316967,437.0,32.0,GZB,25.6
JRN-20250131-12566-01359,2025-01-31,12566,Superfast,3,GZB,2,25.6,414.7,13:26,13:26,13:34,13:34,8.36,0.25,7.19,0.0,1,13,4,1,0,2025-01-31T13:34:21.316967,405.0,128.0,ALJN,100.4
JRN-20250131-12566-01359,2025-01-31,12566,Superfast,3,ALJN,3,126.0,314.3,14:45,14:45,15:42,15:42,57.36,0.99,3.55,0.0,1,15,4,1,0,2025-01-31T15:42:21.316967,277.0,81.0,TDL,78.19999999999999
JRN-20250131-12566-01359,2025-01-31,12566,Superfast,3,TDL,4,204.2,236.1,15:48,15:48,17:03,17:03,73.36,0.47,12.55,0.0,1,17,4,1,0,2025-01-31T17:03:21.316967,196.0,196.0,CNB,236.10000000000002
JRN-20250131-12566-01359,2025-01-31,12566,Superfast,3,CNB,5,440.3,0.0,18:35,--:--,20:19,--:--,104.36,0.57,7.07,0.0,1,20,4,1,0,2025-01-31T20:19:21.316967,0.0,0.0,CNB,0.0
JRN-20250131-12418-01360,2025-01-31,12418,Superfast,3,NDLS,1,0.0,440.3,--:--,22:10,--:--,22:10,0.0,0.2,25.0,0.73,1,22,4,1,0,2025-01-31T22:10:00,557.0,52.0,GZB,25.6
JRN-20250131-12418-01360,2025-01-31,12418,Superfast,3,GZB,2,25.6,414.7,22:36,22:36,23:02,23:02,26.0,0.65,6.84,0.73,1,23,4,1,0,2025-01-31T23:02:00,505.0,144.0,ALJN,100.4
JRN-20250131-12418-01360,2025-01-31,12418,Superfast,3,ALJN,3,126.0,314.3,23:55,23:55,01:26,01:26,91.0,0.48,1.63,0.73,1,1,4,1,0,2025-02-01T01:26:00,361.0,361.0,CNB,314.3
JRN-20250131-12418-01360,2025-01-31,12418,Superfast,3,CNB,4,440.3,0.0,03:37,--:--,07:27,--:--,230.0,0.68,4.27,0.73,1,7,4,1,0,2025-02-01T07:27:00,0.0,0.0,CNB,0.0
JRN-20250131-14218-01361,2025-01-31,14218,Express,4,NDLS,1,0.0,440.3,--:--,21:30,--:--,21:31,1.85,0.2,25.0,0.0,1,21,4,1,0,2025-01-31T21:31:50.884165,625.0,64.0,GZB,25.6
JRN-20250131-14218-01361,2025-01-31,14218,Express,4,GZB,2,25.6,414.7,21:56,21:56,22:35,22:35,37.85,0.95,9.63,0.0,1,22,4,1,0,2025-01-31T22:35:50.884165,561.0,129.0,ALJN,100.4
JRN-20250131-14218-01361,2025-01-31,14218,Express,4,ALJN,3,126.0,314.3,23:15,23:15,00:44,00:44,89.85,0.9,8.24,0.0,1,0,4,1,0,2025-02-01T00:44:50.884165,432.0,31.0,HRS,31.0
JRN-20250131-14218-01361,2025-01-31,14218,Express,4,HRS,4,157.0,283.3,23:39,23:39,01:15,01:15,96.85,0.41,3.96,0.0,0,1,4,1,0,2025-02-01T01:15:50.884165,401.0,108.0,TDL,47.19999999999999
JRN-20250131-14218-01361,2025-01-31,14218,Express,4,TDL,5,204.2,236.1,00:20,00:20,03:03,03:03,161.85,0.84,1.61,0.0,1,3,4,1,0,2025-02-01T03:03:50.884165,293.0,31.0,SKB,39.80000000000001
JRN-20250131-14218-01361,2025-01-31,14218,Express,4,SKB,6,244.0,196.3,00:50,00:50,03:34,03:34,164.85,0.29,8.83,0.0,0,3,4,1,0,2025-02-01T03:34:50.884165,262.0,99.0,ETW,53.0
JRN-20250131-14218-01361,2025-01-31,14218,Express,4,ETW,7,297.0,143.3,01:35,01:35,05:13,05:13,218.85,0.61,1.72,0.0,1,5,4,1,0,2025-02-01T05:13:50.884165,163.0,59.0,PHD,58.0
JRN-20250131-14218-01361,2025-01-31,14218,Express,4,PHD,8,355.0,85.3,02:18,02:18,06:12,06:12,234.85,0.5,3.56,0.0,0,6,4,1,0,2025-02-01T06:12:50.884165,104.0,69.0,RURA,41.0
JRN-20250131-14218-01361,2025-01-31,14218,Express,4,RURA,9,396.0,44.3,02:49,02:49,07:21,07:21,270.85,0.13,1.32,0.0,0,7,4,1,0,2025-02-01T07:21:50.884165,35.0,35.0,CNB,44.30000000000001
JRN-20250131-14218-01361,2025-01-31,14218,Express,4,CNB,10,440.3,0.0,03:20,--:--,07:56,--:--,276.85,0.11,14.9,0.0,1,7,4,1,0,2025-02-01T07:56:50.884165,0.0,0.0,CNB,0.0
JRN-20250131-12876-01362,2025-01-31,12876,Superfast,3,NDLS,1,0.0,440.3,--:--,07:30,--:--,07:41,11.95,0.2,25.0,0.0,1,7,4,1,0,2025-01-31T07:41:57.206527,499.0,49.0,GZB,25.6
JRN-20250131-12876-01362,2025-01-31,12876,Superfast,3,GZB,2,25.6,414.7,07:56,07:56,08:30,08:30,33.95,0.82,24.13,0.0,1,8,4,1,0,2025-01-31T08:30:57.206527,450.0,122.0,ALJN,100.4
JRN-20250131-12876-01362,2025-01-31,12876,Superfast,3,ALJN,3,126.0,314.3,09:15,09:15,10:32,10:32,77.95,0.98,18.4,0.0,1,10,4,1,0,2025-01-31T10:32:57.206527,328.0,101.0,TDL,78.19999999999999
JRN-20250131-12876-01362,2025-01-31,12876,Superfast,3,TDL,4,204.2,236.1,10:18,10:18,12:13,12:13,115.95,0.98,10.23,0.0,1,12,4,1,0,2025-01-31T12:13:57.206527,227.0,108.0,ETW,92.80000000000001
JRN-20250131-12876-01362,2025-01-31,12876,Superfast,3,ETW,5,297.0,143.3,11:32,11:32,14:01,14:01,149.95,0.51,2.34,0.0,1,14,4,1,0,2025-01-31T14:01:57.206527,119.0,119.0,CNB,143.3
JRN-20250131-12876-01362,2025-01-31,12876,Superfast,3,CNB,6,440.3,0.0,13:13,--:--,16:00,--:--,167.95,0.52,7.96,0.0,1,16,4,1,0,2025-01-31T16:00:57.206527,0.0,0.0,CNB,0.0
JRN-20250131-12398-01363,2025-01-31,12398,Superfast,3,NDLS,1,0.0,440.3,--:--,12:50,--:--,12:52,2.84,0.2,25.0,0.56,1,12,4,1,0,2025-01-31T12:52:50.145725,473.0,138.0,ALJN,126.0
JRN-20250131-12398-01363,2025-01-31,12398,Superfast,3,ALJN,2,126.0,314.3,14:27,14:27,15:10,15:10,42.84,0.19,3.67,0.56,1,15,4,1,0,2025-01-31T15:10:50.145725,335.0,335.0,CNB,314.3
JRN-20250131-12398-01363,2025-01-31,12398,Superfast,3,CNB,3,440.3,0.0,18:09,--:--,20:45,--:--,156.84,0.66,10.72,0.56,1,20,4,1,0,2025-01-31T20:45:50.145725,0.0,0.0,CNB,0.0
JRN-20250131-12461-01364,2025-01-31,12461,Superfast,3,NDLS,1,0.0,440.3,--:--,21:15,--:--,21:19,4.84,0.2,25.0,0.0,1,21,4,1,0,2025-01-31T21:19:50.594544,486.0,77.0,GZB,25.6
JRN-20250131-12461-01364,2025-01-31,12461,Superfast,3,GZB,2,25.6,414.7,21:41,21:41,22:36,22:36,53.84,0.96,1.75,0.0,1,22,4,1,0,2025-01-31T22:36:50.594544,409.0,97.0,ALJN,100.4
JRN-20250131-12461-01364,2025-01-31,12461,Superfast,3,ALJN,3,126.0,314.3,23:00,23:00,00:13,00:13,73.84,0.51,6.74,0.0,1,0,4,1,0,2025-02-01T00:13:50.594544,312.0,75.0,TDL,78.19999999999999
JRN-20250131-12461-01364,2025-01-31,12461,Superfast,3,TDL,4,204.2,236.1,00:03,00:03,01:28,01:28,85.84,0.39,5.49,0.0,1,1,4,1,0,2025-02-01T01:28:50.594544,237.0,237.0,CNB,236.10000000000002
JRN-20250131-12461-01364,2025-01-31,12461,Superfast,3,CNB,5,440.3,0.0,02:50,--:--,05:25,--:--,155.84,0.95,29.84,0.0,1,5,4,1,0,2025-02-01T05:25:50.594544,0.0,0.0,CNB,0.0
JRN-20250131-54308-01365,2025-01-31,54308,Passenger,5,NDLS,1,0.0,126.0,--:--,05:45,--:--,05:50,5.74,0.2,25.0,0.65,1,5,4,1,0,2025-01-31T05:50:44.694898,154.0,43.0,GZB,25.6
JRN-20250131-54308-01365,2025-01-31,54308,Passenger,5,GZB,2,25.6,100.4,06:11,06:11,06:33,06:33,22.74,0.23,13.25,0.65,1,6,4,1,0,2025-01-31T06:33:44.694898,111.0,111.0,ALJN,100.4
JRN-20250131-54308-01365,2025-01-31,54308,Passenger,5,ALJN,3,126.0,0.0,07:22,--:--,08:24,--:--,62.74,0.15,3.97,0.65,1,8,4,1,0,2025-01-31T08:24:44.694898,0.0,0.0,ALJN,0.0
JRN-20250131-64582-01366,2025-01-31,64582,MEMU,5,TDL,1,0.0,236.1,--:--,06:15,--:--,06:15,0.73,0.2,25.0,0.0,1,6,4,1,0,2025-01-31T06:15:43.714577,267.0,32.0,SKB,39.8
JRN-20250131-64582-01366,2025-01-31,64582,MEMU,5,SKB,2,39.8,196.3,06:45,06:45,06:47,06:47,2.73,0.39,5.29,0.0,0,6,4,1,0,2025-01-31T06:47:43.714577,235.0,70.0,ETW,53.0
JRN-20250131-64582-01366,2025-01-31,64582,MEMU,5,ETW,3,92.8,143.3,07:30,07:30,07:57,07:57,27.73,0.19,3.17,0.0,1,7,4,1,0,2025-01-31T07:57:43.714577,165.0,66.0,PHD,58.000000000000014
JRN-20250131-64582-01366,2025-01-31,64582,MEMU,5,PHD,4,150.8,85.3,08:13,08:13,09:03,09:03,50.73,1.03,9.35,0.0,0,9,4,1,0,2025-01-31T09:03:43.714577,99.0,51.0,RURA,41.0
JRN-20250131-64582-01366,2025-01-31,64582,MEMU,5,RURA,5,191.8,44.3,08:44,08:44,09:54,09:54,70.73,0.46,3.03,0.0,0,9,4,1,0,2025-01-31T09:54:43.714577,48.0,48.0,CNB,44.29999999999998
JRN-20250131-64582-01366,2025-01-31,64582,MEMU,5,CNB,6,236.1,0.0,09:15,--:--,10:42,--:--,87.73,0.38,10.93,0.0,1,10,4,1,0,2025-01-31T10:42:43.714577,0.0,0.0,CNB,0.0
JRN-20250131-64102-01367,2025-01-31,64102,Suburban,5,NDLS,1,0.0,25.6,--:--,08:00,--:--,08:02,2.92,0.2,25.0,0.95,1,8,4,1,0,2025-01-31T08:02:55.275600,94.0,94.0,GZB,25.6
JRN-20250131-64102-01367,2025-01-31,64102,Suburban,5,GZB,2,25.6,0.0,08:18,--:--,09:36,--:--,78.92,0.71,1.99,0.95,1,9,4,1,0,2025-01-31T09:36:55.275600,0.0,0.0,GZB,0.0
JRN-20250131-22436-01368,2025-01-31,22436,Vande Bharat,1,NDLS,1,0.0,440.3,--:--,06:00,--:--,06:00,0.0,0.2,25.0,0.0,1,6,4,1,0,2025-01-31T06:00:00,267.0,267.0,CNB,440.3
JRN-20250131-22436-01368,2025-01-31,22436,Vande Bharat,1,CNB,2,440.3,0.0,10:24,--:--,10:27,--:--,3.0,0.13,30.0,0.0,1,10,4,1,0,2025-01-31T10:27:00,0.0,0.0,CNB,0.0
JRN-20250131-12302-01369,2025-01-31,12302,Rajdhani,1,NDLS,1,0.0,440.3,--:--,16:50,--:--,17:03,13.87,0.2,25.0,0.0,1,17,4,1,0,2025-01-31T17:03:52.312944,331.0,331.0,CNB,440.3
JRN-20250131-12302-01369,2025-01-31,12302,Rajdhani,1,CNB,2,440.3,0.0,21:14,--:--,22:34,--:--,80.87,1.33,8.97,0.0,1,22,4,1,0,2025-01-31T22:34:52.312944,0.0,0.0,CNB,0.0
JRN-20250131-12004-01370,2025-01-31,12004,Shatabdi,2,NDLS,1,0.0,440.3,--:--,06:10,--:--,06:20,10.07,0.2,25.0,0.81,1,6,4,1,0,2025-01-31T06:20:04.162790,509.0,51.0,GZB,25.6
JRN-20250131-12004-01370,2025-01-31,12004,Shatabdi,2,GZB,2,25.6,414.7,06:30,06:30,07:11,07:11,40.07,1.05,15.07,0.81,1,7,4,1,0,2025-01-31T07:11:04.162790,458.0,106.0,ALJN,100.4
JRN-20250131-12004-01370,2025-01-31,12004,Shatabdi,2,ALJN,3,126.0,314.3,07:35,07:35,08:57,08:57,82.07,0.39,7.27,0.81,1,8,4,1,0,2025-01-31T08:57:04.162790,352.0,94.0,TDL,78.19999999999999
JRN-20250131-12004-01370,2025-01-31,12004,Shatabdi,2,TDL,4,204.2,236.1,08:27,08:27,10:31,10:31,124.07,0.7,30.0,0.81,1,10,4,1,0,2025-01-31T10:31:04.162790,258.0,94.0,ETW,92.80000000000001
JRN-20250131-12004-01370,2025-01-31,12004,Shatabdi,2,ETW,5,297.0,143.3,09:28,09:28,12:05,12:05,157.07,0.18,30.0,0.81,1,12,4,1,0,2025-01-31T12:05:04.162790,164.0,61.0,PHD,58.0
JRN-20250131-12004-01370,2025-01-31,12004,Shatabdi,2,PHD,6,355.0,85.3,10:05,10:05,13:06,13:06,180.07,0.65,30.0,0.81,0,13,4,1,0,2025-01-31T13:06:04.162790,103.0,103.0,CNB,85.30000000000001
JRN-20250131-12004-01370,2025-01-31,12004,Shatabdi,2,CNB,7,440.3,0.0,10:56,--:--,14:49,--:--,233.07,0.38,1.56,0.81,1,14,4,1,0,2025-01-31T14:49:04.162790,0.0,0.0,CNB,0.0
JRN-20250131-12566-01371,2025-01-31,12566,Superfast,3,NDLS,1,0.0,440.3,--:--,13:00,--:--,13:13,13.88,0.2,25.0,0.0,1,13,4,1,0,2025-01-31T13:13:52.532192,532.0,43.0,GZB,25.6
JRN-20250131-12566-01371,2025-01-31,12566,Superfast,3,GZB,2,25.6,414.7,13:26,13:26,13:56,13:56,29.88,0.54,5.03,0.0,1,13,4,1,0,2025-01-31T13:56:52.532192,489.0,137.0,ALJN,100.4
JRN-20250131-12566-01371,2025-01-31,12566,Superfast,3,ALJN,3,126.0,314.3,14:45,14:45,16:13,16:13,88.88,1.19,17.75,0.0,1,16,4,1,0,2025-01-31T16:13:52.532192,352.0,102.0,TDL,78.19999999999999
JRN-20250131-12566-01371,2025-01-31,12566,Superfast,3,TDL,4,204.2,236.1,15:48,15:48,17:55,17:55,127.88,0.96,4.22,0.0,1,17,4,1,0,2025-01-31T17:55:52.532192,250.0,250.0,CNB,236.10000000000002
JRN-20250131-12566-01371,2025-01-31,12566,Superfast,3,CNB,5,440.3,0.0,18:35,--:--,22:05,--:--,210.88,0.95,2.59,0.0,1,22,4,1,0,2025-01-31T22:05:52.532192,0.0,0.0,CNB,0.0
JRN-20250131-12418-01372,2025-01-31,12418,Superfast,3,NDLS,1,0.0,440.3,--:--,22:10,--:--,22:16,6.36,0.2,25.0,0.57,1,22,4,1,0,2025-01-31T22:16:21.648582,533.0,56.0,GZB,25.6
JRN-20250131-12418-01372,2025-01-31,12418,Superfast,3,GZB,2,25.6,414.7,22:36,22:36,23:12,23:12,36.36,0.94,5.04,0.57,1,23,4,1,0,2025-01-31T23:12:21.648582,477.0,129.0,ALJN,100.4
JRN-20250131-12418-01372,2025-01-31,12418,Superfast,3,ALJN,3,126.0,314.3,23:55,23:55,01:21,01:21,84.36,0.14,2.01,0.57,1,1,4,1,0,2025-02-01T01:21:21.648582,348.0,348.0,CNB,314.3
JRN-20250131-12418-01372,2025-01-31,12418,Superfast,3,CNB,4,440.3,0.0,03:37,--:--,07:09,--:--,212.36,0.74,12.41,0.57,1,7,4,1,0,2025-02-01T07:09:21.648582,0.0,0.0,CNB,0.0
JRN-20250131-14218-01373,2025-01-31,14218,Express,4,NDLS,1,0.0,440.3,--:--,21:30,--:--,21:37,7.38,0.2,25.0,0.78,1,21,4,1,0,2025-01-31T21:37:22.572769,784.0,69.0,GZB,25.6
JRN-20250131-14218-01373,2025-01-31,14218,Express,4,GZB,2,25.6,414.7,21:56,21:56,22:46,22:46,50.38,0.96,7.18,0.78,1,22,4,1,0,2025-01-31T22:46:22.572769,715.0,138.0,ALJN,100.4
JRN-20250131-14218-01373,2025-01-31,14218,Express,4,ALJN,3,126.0,314.3,23:15,23:15,01:04,01:04,109.38,0.55,19.95,0.78,1,1,4,1,0,2025-02-01T01:04:22.572769,577.0,71.0,HRS,31.0
JRN-20250131-14218-01373,2025-01-31,14218,Express,4,HRS,4,157.0,283.3,23:39,23:39,02:15,02:15,156.38,0.74,1.4,0.78,0,2,4,1,0,2025-02-01T02:15:22.572769,506.0,94.0,TDL,47.19999999999999
JRN-20250131-14218-01373,2025-01-31,14218,Express,4,TDL,5,204.2,236.1,00:20,00:20,03:49,03:49,209.38,0.69,3.68,0.78,1,3,4,1,0,2025-02-01T03:49:22.572769,412.0,48.0,SKB,39.80000000000001
JRN-20250131-14218-01373,2025-01-31,14218,Express,4,SKB,6,244.0,196.3,00:50,00:50,04:37,04:37,225.38,0.57,7.09,0.78,0,4,4,1,0,2025-02-01T04:37:22.572769,364.0,113.0,ETW,53.0
JRN-20250131-14218-01373,2025-01-31,14218,Express,4,ETW,7,297.0,143.3,01:35,01:35,06:30,06:30,295.38,0.96,3.63,0.78,1,6,4,1,0,2025-02-01T06:30:22.572769,251.0,80.0,PHD,58.0
JRN-20250131-14218-01373,2025-01-31,14218,Express,4,PHD,8,355.0,85.3,02:18,02:18,07:50,07:50,331.38,1.08,4.76,0.78,0,7,4,1,0,2025-02-01T07:50:22.572769,171.0,67.0,RURA,41.0
JRN-20250131-14218-01373,2025-01-31,14218,Express,4,RURA,9,396.0,44.3,02:49,02:49,08:57,08:57,368.38,0.83,2.99,0.78,0,8,4,1,0,2025-02-01T08:57:22.572769,104.0,104.0,CNB,44.30000000000001
JRN-20250131-14218-01373,2025-01-31,14218,Express,4,CNB,10,440.3,0.0,03:20,--:--,10:41,--:--,441.38,1.12,3.66,0.78,1,10,4,1,0,2025-02-01T10:41:22.572769,0.0,0.0,CNB,0.0
