train_number,station_sequence,station_code,station_name,scheduled_arrival,scheduled_departure,distance_km,day
11057,23,BPF,Banapura,22:42,22:45,870.7,1
11057,24,ET,Itarsi Jn,23:31,23:34,913.2,1
11057,25,NDPM,Narmadapuram,00:04,00:07,941.2,1
11057,26,BNI,Budni,00:37,00:40,969.0,1
11057,27,ODG,Obaidulla Ganj,01:14,01:17,1001.1,1
11057,28,MDDP,Mandi Dip,01:35,01:38,1018.3,1
11057,29,RKMP,Rani Kamlapati,02:08,02:11,1046.3,1
11057,30,BPL,Bhopal Jn,02:41,02:44,1074.1,1
11057,31,BHS,Vidisha,03:53,03:56,1137.9,1
11057,32,GLG,Gulabhganj,04:24,04:27,1164.3,1
11057,33,BAQ,Ganj Basoda,04:52,04:55,1187.6,1
11057,34,MABA,Mandi Bamora,05:32,05:35,1222.2,2
11057,35,BINA,Bina Jn,05:58,06:01,1243.4,2
11057,36,DUA,Dhaura,06:48,06:51,1287.0,2
11057,37,LAR,Lalitpur,07:29,07:32,1322.2,2
11057,38,TBT,Talbahat,08:26,08:29,1372.3,2
11057,39,BZY,Basai,08:45,08:48,1387.2,2
11057,40,BAB,Babina,09:04,09:07,1402.7,2
11057,41,VGLJ,V Lakshmibai Jhansi,09:37,09:40,1430.7,2
11057,42,DAA,Datia,10:42,10:45,1488.1,2
11057,43,DBA,Dabra,11:26,11:29,1525.8,2
11057,44,GWL,Gwalior Jn,12:25,12:28,1577.2,2
11057,45,MRA,Morena,13:18,13:21,1623.6,2
11057,46,DHO,Dhaulpur,13:54,13:57,1654.3,2
11057,47,AGC,Agra Cantt,15:09,15:12,1720.7,2
11057,48,MTJ,Mathura Jn,16:18,16:21,1781.6,2
11057,49,KSV,Kosi Kalan,17:18,17:21,1834.0,2
11057,50,PWL,Palwal,18:19,18:22,1887.3,2
11057,51,FDB,Faridabad,19:02,19:05,1924.5,2
11057,52,NZM,Delhi H Nizamuddin,19:33,19:36,1950.4,2
11057,53,NDLS,New Delhi,19:45,19:48,1959.3,2
11057,54,SZM,Subzi Mandi,19:52,19:55,1963.9,2
11057,55,NUR,Narela,20:26,20:29,1992.9,2
11057,56,SNP,Sonipat,20:53,20:56,2014.9,2
11057,57,GNU,Ganaur,21:17,21:20,2035.1,2
11057,58,SMK,Samalkha,21:37,21:40,2050.7,2
11057,59,PNP,Panipat Jn,22:03,22:06,2072.4,2
11057,60,KUN,Karnal,22:53,22:56,2115.9,2
11057,61,NLKR,Nilokheri,23:18,23:21,2136.2,2
11057,62,KKDE,Kurukshetra Jn,23:44,23:47,2157.7,2
11057,63,SHDM,Shahbad Marknda,00:17,00:20,2185.8,2
11057,64,UMB,Ambala Cant Jn,00:47,00:50,2210.7,2
11057,65,UBC,Ambala City,01:00,01:03,2220.3,2
11057,66,RPJ,Rajpura Jn,01:31,01:34,2246.2,2
11057,67,PTA,Patiala,02:07,02:10,2277.1,2
11057,68,NBA,Nabha,02:44,02:47,2308.8,2
11057,69,DUI,Dhuri Jn,03:24,03:27,2343.2,2
11057,70,MET,Malerkotla,03:51,03:54,2365.5,2
11057,71,AHH,Ahmadgarh,04:18,04:21,2388.1,2
11057,72,LDH,Ludhiana Jn,04:56,04:59,2420.7,3
11057,73,PHR,Phillaur Jn,05:17,05:20,2437.4,3
11057,74,PGW,Phagwara Jn,05:51,05:54,2466.1,3
11057,75,JRC,Jalandhar Cant,06:16,06:19,2486.6,3
11057,76,JUC,Jalandhar City,06:25,06:28,2492.8,3
11057,77,BEAS,Beas,07:17,07:20,2538.0,3
11057,78,JNL,Jandiala,07:53,07:56,2568.4,3
11057,79,ASR,Amritsar Jn,08:22,--:--,2592.9,3
11058,1,ASR,Amritsar Jn,--:--,06:00,0.0,1
11058,2,JNL,Jandiala,06:26,06:29,24.5,1
11058,3,BEAS,Beas,07:02,07:05,54.9,1
11058,4,KRE,Kartarpur,07:34,07:37,82.3,1
11058,5,JUC,Jalandhar City,07:57,08:00,101.1,1
11058,6,JRC,Jalandhar Cant,08:06,08:09,107.2,1
11058,7,PGW,Phagwara Jn,08:31,08:34,127.7,1
11058,8,PHR,Phillaur Jn,09:05,09:08,156.4,1
11058,9,LDH,Ludhiana Jn,09:26,09:29,173.1,1
11058,10,AHH,Ahmadgarh,10:04,10:07,205.7,1
11058,11,MET,Malerkotla,10:31,10:34,228.3,1
11058,12,DUI,Dhuri Jn,10:58,11:01,250.6,1
11058,13,NBA,Nabha,11:38,11:41,285.0,1
11058,14,PTA,Patiala,12:15,12:18,316.8,1
11058,15,RPJ,Rajpura Jn,12:51,12:54,347.6,1
11058,16,UBC,Ambala City,13:22,13:25,373.5,1
11058,17,UMB,Ambala Cant Jn,13:35,13:38,383.1,1
11058,18,SHDM,Shahbad Marknda,14:05,14:08,408.0,1
11058,19,KKDE,Kurukshetra Jn,14:38,14:41,436.1,1
11058,20,NLKR,Nilokheri,15:04,15:07,457.7,1
11058,21,TRR,Taraori,15:12,15:15,462.7,1
11058,22,KUN,Karnal,15:31,15:34,477.9,1
11058,23,GRA,Gharaunda,15:57,16:00,499.7,1
11058,24,PNP,Panipat Jn,16:23,16:26,521.4,1
11058,25,SMK,Samalkha,16:49,16:52,543.1,1
11058,26,GNU,Ganaur,17:09,17:12,558.7,1
11058,27,SNP,Sonipat,17:33,17:36,578.9,1
11058,28,RDDE,Rathdhana,17:50,17:53,592.1,1
11058,29,NUR,Narela,18:02,18:05,600.9,1
11058,30,ANDI,Adarsh Nagar Delhi,18:28,18:31,622.3,1
11058,31,SZM,Subzi Mandi,18:39,18:42,630.0,1
11058,32,NDLS,New Delhi,18:46,18:49,634.5,1
11058,33,NZM,Delhi H Nizamuddin,18:58,19:01,643.4,1
11058,34,FDB,Faridabad,19:29,19:32,669.3,1
11058,35,BVH,Ballabgarh,19:42,19:45,679.4,1
11058,36,PWL,Palwal,20:14,20:17,706.6,1
11058,37,KSV,Kosi Kalan,21:15,21:18,759.9,1
11058,38,MTJ,Mathura Jn,22:15,22:18,812.3,1
11058,39,AGC,Agra Cantt,23:24,23:27,873.2,1
11058,40,DHO,Dhaulpur,00:39,00:42,939.6,1
11058,41,MRA,Morena,01:15,01:18,970.3,1
11058,42,GWL,Gwalior Jn,02:08,02:11,1016.7,1
11058,43,DBA,Dabra,03:07,03:10,1068.0,1
11058,44,DAA,Datia,03:51,03:54,1105.8,1
11058,45,VGLJ,V Lakshmibai Jhansi,04:24,04:27,1133.8,1
11058,46,BAB,Babina,05:29,05:32,1191.2,1
11058,47,BZY,Basai,05:48,05:51,1206.6,2
11058,48,TBT,Talbahat,06:07,06:10,1221.6,2
11058,49,LAR,Lalitpur,07:04,07:07,1271.6,2
11058,50,DUA,Dhaura,07:45,07:48,1306.9,2
11058,51,BINA,Bina Jn,08:35,08:38,1350.4,2
11058,52,MABA,Mandi Bamora,09:01,09:04,1371.6,2
11058,53,BAQ,Ganj Basoda,09:41,09:44,1406.3,2
11058,54,GLG,Gulabhganj,10:09,10:12,1429.6,2
11058,55,BHS,Vidisha,10:40,10:43,1455.9,2
11058,56,BPL,Bhopal Jn,11:52,11:55,1519.8,2
11058,57,RKMP,Rani Kamlapati,12:25,12:28,1547.8,2
11058,58,MDDP,Mandi Dip,12:58,13:01,1575.5,2
11058,59,ODG,Obaidulla Ganj,13:19,13:22,1592.8,2
11058,60,BNI,Budni,13:56,13:59,1624.8,2
11058,61,NDPM,Narmadapuram,14:29,14:32,1652.8,2
11058,62,ET,Itarsi Jn,15:02,15:05,1680.7,2
11058,63,BPF,Banapura,15:51,15:54,1723.1,2
11058,64,TBN,Timarni,16:32,16:35,1758.8,2
11058,65,HD,Harda,16:54,16:57,1776.6,2
11058,66,KKN,Khirkiya,17:40,17:43,1816.7,2
11058,67,CAER,Chhanera,18:21,18:24,1851.8,2
11058,68,TLV,Talvadya,19:02,19:05,1887.0,2
11058,69,KNW,Khandwa,19:25,19:28,1906.0,2
11058,70,NPNR,Nepanagar,20:24,20:27,1957.5,2
11058,71,BAU,Burhanpur,21:02,21:05,1989.6,2
11058,72,RV,Raver,21:33,21:36,2015.6,2
11058,73,SAV,Savda,22:01,22:04,2039.4,2
11058,74,BSL,Bhusaval Jn,22:24,22:27,2057.9,2
11058,75,JL,Jalgaon Jn,23:00,23:03,2088.2,2
11058,76,PC,Pachora Jn,00:05,00:08,2145.6,2
11058,77,CSN,Chalisgaon Jn,01:07,01:10,2200.5,2
11058,78,MMR,Manmad Jn,02:38,02:41,2281.3,2
11058,79,NK,Nasik Road,04:19,04:22,2371.9,2
11058,80,DVL,Devlali,04:29,04:32,2379.0,2
11058,81,KYN,Kalyan Jn,06:57,07:00,2512.8,3
11058,82,TNA,Thane,07:23,07:26,2534.7,3
11058,83,DR,Mumbai Dadar Central,07:58,08:01,2564.6,3
11058,84,CSMT,C Shivaji Term Mumbai,08:31,--:--,2592.6,3
11059,1,LTT,Lokmanya Tilak Term,--:--,06:00,0.0,1
11059,2,TNA,Thane,06:21,06:24,19.9,1
11059,3,KYN,Kalyan Jn,06:47,06:50,41.8,1
11059,4,NK,Nasik Road,09:22,09:25,181.1,1
11059,5,BSL,Bhusaval Jn,14:55,14:58,484.2,1
11059,6,ET,Itarsi Jn,21:12,21:15,827.3,1
11059,7,JBP,Jabalpur,02:39,02:42,1124.4,1
11059,8,STA,Satna,06:53,06:56,1354.5,2
11059,9,NYN,Naini,10:09,10:12,1532.0,2
11059,10,PRYJ,Prayagraj Jn,10:42,10:45,1560.0,2
11059,11,PLP,Phulpur,11:25,11:28,1597.4,2
11059,12,JNH,Janghai Jn,11:58,12:01,1625.6,2
11059,13,MAY,Mariahu,12:41,12:44,1663.0,2
11059,14,ZBD,Zafarabad Jn,13:08,13:11,1685.2,2
11059,15,JNU,Jaunpur Jn,13:19,13:22,1693.4,2
11059,16,SHG,Shahganj Jn,14:08,14:11,1735.9,2
11059,17,KRND,Khorason Road,14:37,14:40,1760.2,2
11059,18,SMZ,Sarai Mir,14:52,14:55,1771.6,2
11059,19,AMH,Azamgarh,15:28,15:31,1801.9,2
11059,20,MMA,Muhammadabad,16:01,16:04,1829.5,2
11059,21,MAU,Mau Jn,16:33,16:36,1856.6,2
11059,22,BLTR,Belthara Road,17:23,17:26,1900.5,2
11059,23,SRU,Salempur Jn,17:55,17:58,1927.7,2
11059,24,BTT,Bhatni Jn,18:11,18:14,1939.7,2
11059,25,MW,Mairwa,18:51,18:54,1973.9,2
11059,26,SV,Siwan Jn,19:23,19:26,2000.7,2
11059,27,CPR,Chhapra,20:49,--:--,2076.9,2
11060,1,CPR,Chhapra,--:--,06:00,0.0,1
11060,2,SV,Siwan Jn,07:23,07:26,76.2,1
11060,3,MW,Mairwa,07:55,07:58,103.0,1
11060,4,BTT,Bhatni Jn,08:35,08:38,137.3,1
11060,5,SRU,Salempur Jn,08:51,08:54,149.2,1
11060,6,BLTR,Belthara Road,09:23,09:26,176.4,1
11060,7,MAU,Mau Jn,10:13,10:16,220.3,1
11060,8,MMA,Muhammadabad,10:45,10:48,247.4,1
11060,9,AMH,Azamgarh,11:18,11:21,275.0,1
11060,10,SMZ,Sarai Mir,11:54,11:57,305.3,1
11060,11,KRND,Khorason Road,12:09,12:12,316.7,1
11060,12,SHG,Shahganj Jn,12:38,12:41,341.0,1
11060,13,JNU,Jaunpur Jn,13:27,13:30,383.6,1
11060,14,ZBD,Zafarabad Jn,13:38,13:41,391.7,1
11060,15,MAY,Mariahu,14:05,14:08,413.9,1
11060,16,JNH,Janghai Jn,14:48,14:51,451.4,1
11060,17,PLP,Phulpur,15:21,15:24,479.5,1
11060,18,PRYJ,Prayagraj Jn,15:54,15:57,507.5,1
11060,19,NYN,Naini,16:37,16:40,544.9,1
11060,20,STA,Satna,19:53,19:56,722.5,1
11060,21,JBP,Jabalpur,00:07,00:10,952.6,1
11060,22,ET,Itarsi Jn,05:34,05:37,1249.7,2
11060,23,BSL,Bhusaval Jn,11:51,11:54,1592.7,2
11060,24,NK,Nasik Road,17:24,17:27,1895.8,2
11060,25,KYN,Kalyan Jn,19:59,20:02,2035.1,2
11060,26,TNA,Thane,20:25,20:28,2057.0,2
11060,27,LTT,Lokmanya Tilak Term,20:49,--:--,2076.9,2
11061,1,LTT,Lokmanya Tilak Term,--:--,06:00,0.0,1
11061,2,TNA,Thane,06:21,06:24,19.9,1
11061,3,KYN,Kalyan Jn,06:47,06:50,41.8,1
11061,4,NK,Nasik Road,09:22,09:25,181.1,1
11061,5,MMR,Manmad Jn,11:03,11:06,271.7,1
11061,6,CSN,Chalisgaon Jn,12:34,12:37,352.5,1
11061,7,PC,Pachora Jn,13:36,13:39,407.4,1
11061,8,JL,Jalgaon Jn,14:41,14:44,464.8,1
11061,9,BSL,Bhusaval Jn,15:17,15:20,495.1,1
11061,10,BAU,Burhanpur,16:34,16:37,563.1,1
11061,11,KNW,Khandwa,17:56,17:59,635.7,1
11061,12,ET,Itarsi Jn,21:55,21:58,852.9,1
11061,13,PPI,Pipariya,23:25,23:28,932.8,1
11061,14,NU,Narsinghpur,01:34,01:37,1048.7,1
11061,15,JBP,Jabalpur,03:27,03:30,1150.2,1
11061,16,KTE,Katni,05:31,05:34,1262.0,2
11061,17,MYR,Maihar,06:57,07:00,1338.4,2
11061,18,STA,Satna,07:49,07:52,1383.7,2
11061,19,MKP,Manikpur Jn,09:17,09:20,1462.1,2
11061,20,NYN,Naini,11:19,11:22,1571.3,2
11061,21,PRYJ,Prayagraj Jn,11:52,11:55,1599.3,2
11061,22,PRRB,Prayagraj Rambagh,12:25,12:28,1627.3,2
11061,23,GYN,Gyanpur Road,13:49,13:52,1702.1,2
11061,24,BHLP,Bhulanpur,15:06,15:09,1770.3,2
11061,25,BSB,Varanasi Jn,15:16,15:19,1777.0,2
11061,26,BCY,Varanasi City,15:23,15:26,1780.7,2
11061,27,SRNT,Sarnath,15:33,15:36,1787.1,2
11061,28,ARJ,Aunrihar Jn,16:09,16:12,1818.3,2
11061,29,GCT,Ghazipur City,17:05,17:08,1867.5,2
11061,30,YFP,Yusufpur,17:34,17:37,1892.0,2
11061,31,BUI,Ballia,18:36,18:39,1946.7,2
11061,32,SIP,Suraimanpur,19:25,19:28,1989.2,2
11061,33,CPR,Chhapra,20:02,20:05,2020.7,2
11061,34,DGA,Dighwara,20:44,20:47,2056.9,2
11061,35,SEE,Sonpur Jn,21:11,21:14,2078.9,2
11061,36,HJP,Hajipur Jn,21:20,21:23,2085.2,2
11061,37,BNR,Bhagwanpur,21:49,21:52,2109.9,2
11061,38,MFP,Muzaffarpur Jn,22:34,22:37,2148.8,2
11061,39,DOL,Dholi,23:11,23:14,2180.1,2
11061,40,SPJ,Samastipur Jn,23:50,23:53,2213.5,2
11061,41,LSI,Laheria Sarai,00:35,00:38,2252.4,2
11061,42,DBG,Darbhanga Jn,00:45,00:48,2259.0,2
11061,43,SKI,Sakri Jn,01:13,01:16,2282.0,2
11061,44,MBI,Madhubani,01:37,01:40,2301.8,2
11061,45,JYG,Jaynagar,02:18,--:--,2337.0,2
11062,1,JYG,Jaynagar,--:--,06:00,0.0,1
11062,2,MBI,Madhubani,06:38,06:41,35.1,1
11062,3,SKI,Sakri Jn,07:02,07:05,54.9,1
11062,4,DBG,Darbhanga Jn,07:30,07:33,77.9,1
11062,5,LSI,Laheria Sarai,07:40,07:43,84.6,1
11062,6,SPJ,Samastipur Jn,08:25,08:28,123.5,1
11062,7,DOL,Dholi,09:04,09:07,156.8,1
11062,8,MFP,Muzaffarpur Jn,09:41,09:44,188.2,1
11062,9,BNR,Bhagwanpur,10:26,10:29,227.1,1
11062,10,HJP,Hajipur Jn,10:55,10:58,251.7,1
11062,11,SEE,Sonpur Jn,11:04,11:07,258.0,1
11062,12,DGA,Dighwara,11:31,11:34,280.1,1
11062,13,CPR,Chhapra,12:13,12:16,316.3,1
11062,14,SIP,Suraimanpur,12:50,12:53,347.8,1
11062,15,BUI,Ballia,13:39,13:42,390.3,1
11062,16,YFP,Yusufpur,14:41,14:44,445.0,1
11062,17,GCT,Ghazipur City,15:10,15:13,469.5,1
11062,18,ARJ,Aunrihar Jn,16:06,16:09,518.7,1
11062,19,SRNT,Sarnath,16:42,16:45,549.8,1
11062,20,BCY,Varanasi City,16:52,16:55,556.2,1
11062,21,BSB,Varanasi Jn,16:59,17:02,559.9,1
11062,22,BHLP,Bhulanpur,17:09,17:12,566.7,1
11062,23,GYN,Gyanpur Road,18:26,18:29,634.9,1
11062,24,PRRB,Prayagraj Rambagh,18:59,19:02,662.9,1
11062,25,PRYJ,Prayagraj Jn,19:32,19:35,690.9,1
11062,26,NYN,Naini,20:56,20:59,765.6,1
11062,27,MKP,Manikpur Jn,22:58,23:01,874.9,1
11062,28,STA,Satna,00:26,00:29,953.3,1
11062,29,MYR,Maihar,01:18,01:21,998.6,1
11062,30,KTE,Katni,02:44,02:47,1075.0,1
11062,31,JBP,Jabalpur,04:48,04:51,1186.8,1
11062,32,NU,Narsinghpur,06:41,06:44,1288.3,2
11062,33,PPI,Pipariya,08:50,08:53,1404.2,2
11062,34,ET,Itarsi Jn,10:20,10:23,1484.1,2
11062,35,KNW,Khandwa,14:19,14:22,1701.3,2
11062,36,BAU,Burhanpur,15:41,15:44,1773.9,2
11062,37,BSL,Bhusaval Jn,16:58,17:01,1841.9,2
11062,38,JL,Jalgaon Jn,17:34,17:37,1872.2,2
11062,39,MMR,Manmad Jn,20:59,21:02,2057.7,2
11062,40,NK,Nasik Road,22:40,22:43,2148.2,2
11062,41,KYN,Kalyan Jn,01:15,01:18,2287.6,2
11062,42,TNA,Thane,01:41,01:44,2309.5,2
11062,43,LTT,Lokmanya Tilak Term,02:05,--:--,2329.4,2
11071,1,LTT,Lokmanya Tilak Term,--:--,06:00,0.0,1
11071,2,TNA,Thane,06:21,06:24,19.9,1
11071,3,KYN,Kalyan Jn,06:47,06:50,41.8,1
11071,4,IGP,Igatpuri,08:25,08:28,129.2,1
11071,5,NK,Nasik Road,09:24,09:27,181.2,1
11071,6,LS,Lasalgaon,10:31,10:34,240.4,1
11071,7,MMR,Manmad Jn,11:08,11:11,271.9,1
11071,8,NGN,Nandgaon,11:44,11:47,302.5,1
11071,9,CSN,Chalisgaon Jn,12:42,12:45,353.0,1
11071,10,PC,Pachora Jn,13:44,13:47,407.9,1
11071,11,JL,Jalgaon Jn,14:49,14:52,465.3,1
11071,12,BSL,Bhusaval Jn,15:25,15:28,495.5,1
11071,13,RV,Raver,16:13,16:16,537.7,1
11071,14,BAU,Burhanpur,16:44,16:47,563.6,1
11071,15,NPNR,Nepanagar,17:22,17:25,595.7,1
11071,16,KNW,Khandwa,18:21,18:24,647.2,1
11071,17,CAER,Chhanera,19:19,19:22,698.1,1
11071,18,KKN,Khirkiya,20:00,20:03,733.2,1
11071,19,HD,Harda,20:46,20:49,773.3,1
11071,20,ET,Itarsi Jn,22:33,22:36,869.0,1
11071,21,NDPM,Narmadapuram,23:06,23:09,897.0,1
11071,22,RKMP,Rani Kamlapati,23:39,23:42,925.0,1
11071,23,BPL,Bhopal Jn,01:36,01:39,1029.6,1
11071,24,BHS,Vidisha,02:48,02:51,1093.4,1
11071,25,BAQ,Ganj Basoda,03:44,03:47,1142.4,1
11071,26,BINA,Bina Jn,04:47,04:50,1198.2,1
11071,27,KYE,Khurai,05:17,05:20,1223.9,2
11071,28,SGO,Saugor,06:26,06:29,1284.8,2
11071,29,PHA,Patharia,07:33,07:36,1343.9,2
11071,30,DMO,Damoh,08:11,08:14,1376.6,2
11071,31,BNU,Bandakpur,08:34,08:37,1395.4,2
11071,32,KMZ,Katni Murwara,10:34,10:37,1502.9,2
11071,33,MYR,Maihar,12:00,12:03,1579.1,2
11071,34,STA,Satna,12:52,12:55,1624.4,2
11071,35,JTW,Jaitwar,13:22,13:25,1649.3,2
11071,36,MJG,Majhagawan,13:52,13:55,1674.8,2
11071,37,MKP,Manikpur Jn,14:41,14:44,1717.0,2
11071,38,DBR,Dabhaura,15:14,15:17,1745.1,2
11071,39,NYN,Naini,16:46,16:49,1826.8,2
11071,40,PRYJ,Prayagraj Jn,17:19,17:22,1854.8,2
11071,41,PLP,Phulpur,18:02,18:05,1892.2,2
11071,42,JNH,Janghai Jn,18:35,18:38,1920.4,2
11071,43,SAW,Suriawan,18:58,19:01,1939.6,2
11071,44,BOY,Bhadohi,19:22,19:25,1959.3,2
11071,45,PRF,Parsipur,19:36,19:39,1970.0,2
11071,46,SWPR,Sewapuri,19:57,20:00,1987.3,2
11071,47,BSB,Varanasi Jn,20:30,20:33,2015.4,2
11071,48,ARJ,Aunrihar Jn,21:16,21:19,2055.7,2
11071,49,GCT,Ghazipur City,22:12,22:15,2104.9,2
11071,50,BUI,Ballia,23:41,--:--,2184.1,2
11072,1,BUI,Ballia,--:--,06:00,0.0,1
11072,2,GCT,Ghazipur City,07:26,07:29,79.2,1
11072,3,ARJ,Aunrihar Jn,08:22,08:25,128.4,1
11072,4,BSB,Varanasi Jn,09:08,09:11,168.7,1
11072,5,BOY,Bhadohi,10:11,10:14,224.6,1
11072,6,SAW,Suriawan,10:35,10:38,244.3,1
11072,7,JNH,Janghai Jn,10:58,11:01,263.5,1
11072,8,PLP,Phulpur,11:31,11:34,291.7,1
11072,9,PRYJ,Prayagraj Jn,12:04,12:07,319.7,1
11072,10,NYN,Naini,12:47,12:50,357.1,1
11072,11,DBR,Dabhaura,14:19,14:22,438.8,1
11072,12,MKP,Manikpur Jn,14:52,14:55,466.9,1
11072,13,MJG,Majhagawan,15:41,15:44,509.0,1
11072,14,JTW,Jaitwar,16:11,16:14,534.6,1
11072,15,STA,Satna,16:41,16:44,559.5,1
11072,16,MYR,Maihar,17:33,17:36,604.8,1
11072,17,KMZ,Katni Murwara,18:59,19:02,681.0,1
11072,18,BNU,Bandakpur,20:59,21:02,788.5,1
11072,19,DMO,Damoh,21:22,21:25,807.3,1
11072,20,PHA,Patharia,22:00,22:03,839.9,1
11072,21,SGO,Saugor,23:07,23:10,899.1,1
11072,22,KYE,Khurai,00:16,00:19,960.0,1
11072,23,BINA,Bina Jn,00:46,00:49,985.7,1
11072,24,BAQ,Ganj Basoda,01:49,01:52,1041.4,1
11072,25,BHS,Vidisha,02:45,02:48,1090.4,1
11072,26,BPL,Bhopal Jn,03:57,04:00,1154.3,1
11072,27,RKMP,Rani Kamlapati,04:30,04:33,1182.3,1
11072,28,NDPM,Narmadapuram,05:03,05:06,1210.3,2
11072,29,ET,Itarsi Jn,07:00,07:03,1314.9,2
11072,30,HD,Harda,08:47,08:50,1410.5,2
11072,31,KKN,Khirkiya,09:33,09:36,1450.7,2
11072,32,CAER,Chhanera,10:14,10:17,1485.7,2
11072,33,KNW,Khandwa,11:12,11:15,1536.7,2
11072,34,NPNR,Nepanagar,12:11,12:14,1588.2,2
11072,35,BAU,Burhanpur,12:49,12:52,1620.3,2
11072,36,RV,Raver,13:20,13:23,1646.2,2
11072,37,BSL,Bhusaval Jn,14:08,14:11,1688.3,2
11072,38,JL,Jalgaon Jn,14:44,14:47,1718.6,2
11072,39,PC,Pachora Jn,15:49,15:52,1776.0,2
11072,40,CSN,Chalisgaon Jn,16:51,16:54,1830.9,2
11072,41,NGN,Nandgaon,17:49,17:52,1881.3,2
11072,42,MMR,Manmad Jn,18:25,18:28,1912.0,2
11072,43,LS,Lasalgaon,19:02,19:05,1943.4,2
11072,44,NK,Nasik Road,20:09,20:12,2002.6,2
11072,45,IGP,Igatpuri,21:08,21:11,2054.6,2
11072,46,KYN,Kalyan Jn,22:46,22:49,2142.1,2
11072,47,TNA,Thane,23:12,23:15,2164.0,2
11072,48,LTT,Lokmanya Tilak Term,23:36,--:--,2183.9,2
11077,1,PUNE,Pune Jn,--:--,06:00,0.0,1
11077,2,URI,Uruli,06:39,06:42,35.9,1
11077,3,DDCC,Daund Chord Line,07:12,07:15,63.9,1
11077,4,ANG,Ahmadnagar,09:19,09:22,178.2,1
11077,5,BAP,Belapur,10:46,10:49,256.1,1
11077,6,KPG,Kopargaon,11:38,11:41,301.7,1
11077,7,MMR,Manmad Jn,12:35,12:38,351.8,1
11077,8,CSN,Chalisgaon Jn,14:06,14:09,432.6,1
11077,9,PC,Pachora Jn,15:08,15:11,487.5,1
11077,10,JL,Jalgaon Jn,16:13,16:16,544.8,1
11077,11,BSL,Bhusaval Jn,16:49,16:52,575.1,1
11077,12,BAU,Burhanpur,18:06,18:09,643.2,1
11077,13,KNW,Khandwa,19:28,19:31,715.7,1
11077,14,CAER,Chhanera,20:26,20:29,766.7,1
11077,15,HD,Harda,21:50,21:53,841.0,1
11077,16,TBN,Timarni,22:12,22:15,858.7,1
11077,17,BPF,Banapura,22:53,22:56,894.4,1
11077,18,ET,Itarsi Jn,23:42,23:45,936.9,1
11077,19,NDPM,Narmadapuram,00:15,00:18,964.9,1
11077,20,RKMP,Rani Kamlapati,00:48,00:51,992.9,1
11077,21,BPL,Bhopal Jn,02:45,02:48,1097.5,1
11077,22,BHS,Vidisha,03:57,04:00,1161.3,1
11077,23,BAQ,Ganj Basoda,04:53,04:56,1210.3,2
11077,24,BINA,Bina Jn,05:56,05:59,1266.1,2
11077,25,JLN,Jakhalaun,07:01,07:04,1323.5,2
11077,26,LAR,Lalitpur,07:27,07:30,1344.7,2
11077,27,TBT,Talbahat,08:24,08:27,1394.7,2
11077,28,BAB,Babina,08:58,09:01,1423.4,2
11077,29,VGLJ,V Lakshmibai Jhansi,09:31,09:34,1451.4,2
11077,30,DAA,Datia,10:36,10:39,1508.8,2
11077,31,DBA,Dabra,11:20,11:23,1546.5,2
11077,32,GWL,Gwalior Jn,12:19,12:22,1597.9,2
11077,33,MRA,Morena,13:12,13:15,1644.3,2
11077,34,DHO,Dhaulpur,13:48,13:51,1675.0,2
11077,35,AGC,Agra Cantt,15:03,15:06,1741.4,2
11077,36,RKM,Raja Ki Mandi,15:11,15:14,1746.5,2
11077,37,MTJ,Mathura Jn,16:16,16:19,1804.3,2
11077,38,FDB,Faridabad,18:52,18:55,1944.6,2
11077,39,NZM,Delhi H Nizamuddin,19:23,19:26,1970.5,2
11077,40,NDLS,New Delhi,19:35,19:38,1979.4,2
11077,41,SZM,Subzi Mandi,19:42,19:45,1983.9,2
11077,42,NUR,Narela,20:16,20:19,2013.0,2
11077,43,SNP,Sonipat,20:43,20:46,2035.0,2
11077,44,GNU,Ganaur,21:07,21:10,2055.1,2
11077,45,SMK,Samalkha,21:27,21:30,2070.7,2
11077,46,PNP,Panipat Jn,21:53,21:56,2092.5,2
11077,47,GRA,Gharaunda,22:19,22:22,2114.2,2
11077,48,KUN,Karnal,22:45,22:48,2136.0,2
11077,49,TRR,Taraori,23:04,23:07,2151.2,2
11077,50,KKDE,Kurukshetra Jn,23:36,23:39,2177.8,2
11077,51,UMB,Ambala Cant Jn,00:36,00:39,2230.5,2
11077,52,UBC,Ambala City,00:49,00:52,2240.1,2
11077,53,RPJ,Rajpura Jn,01:20,01:23,2266.0,2
11077,54,SIR,Sirhind Jn,01:58,02:01,2298.4,2
11077,55,KNN,Khanna,02:25,02:28,2321.1,2
11077,56,LDH,Ludhiana Jn,03:27,03:30,2375.7,2
11077,57,PGW,Phagwara Jn,04:18,04:21,2420.2,3
11077,58,JRC,Jalandhar Cant,04:43,04:46,2440.8,3
11077,59,DZA,Dasuya,06:04,06:07,2512.4,3
11077,60,MEX,Mukerian,06:28,06:31,2532.1,3
11077,61,PTKC,Pathankot Cantt,07:20,07:23,2577.4,3
11077,62,KTHU,Kathua,07:47,07:50,2599.6,3
11077,63,HRNR,Hira Nagar,08:29,08:32,2635.9,3
11077,64,VJPJ,Vijaypur Jammu,09:07,09:10,2668.0,3
11077,65,JAT,Jammu Tawi,09:37,--:--,2693.6,3
11078,1,JAT,Jammu Tawi,--:--,06:00,0.0,1
